Event,Session,Competitor,CompetitorName,Sector1,Sector2,Sector3,Sector4,Speed,LapTime,LocalTime,Lap,Box,Cancelled,CurrentPosition,FinalPosition,SessionPosition,LapsRunningCount,CircuitName,CircuitLength,Constructor,CompetitorDOB,TeamName,Championship,WetWeather,RaceRedFlagNotValid,TeamType,CompetitorType
1,FP1,32,Vinales Isaac,32448,32532,22580,34460,294.2,202020,21052021 104141580,5,True,False,15,19,19,5,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,1131226,32246,22112,27075,297.5,1252659,21052021 105434239,6,True,False,18,19,19,6,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32466,33059,23538,29984,283.4,159047,21052021 105633286,7,False,False,18,19,19,7,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32404,31871,21772,26771,300.8,152818,21052021 105826104,8,False,False,18,19,19,8,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,36300,34184,22522,31991,285.7,204997,21052021 110031101,9,False,False,18,19,19,9,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32359,32029,21938,33430,301.6,159756,21052021 110230857,10,True,False,18,19,19,10,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,642145,32020,21869,26938,296.7,802972,21052021 111033829,11,True,False,18,19,19,11,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32215,31531,21893,26737,297.5,152376,21052021 111226205,12,False,False,18,19,19,12,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32131,31513,21767,26728,300.8,152139,21052021 111418344,13,False,False,18,19,19,13,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,32,Vinales Isaac,32306,31508,21701,26714,304.2,152229,21052021 111610573,14,False,False,19,19,19,14,Aragón,5077,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,35682,34344,23231,28183,294.2,201440,21052021 103436955,1,False,False,13,21,21,1,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,33767,33069,22581,27747,293.4,157164,21052021 103634119,2,False,False,15,21,21,2,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,33394,32721,22459,27773,301.6,156347,21052021 103830466,3,False,False,16,21,21,3,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,33118,32560,32074,31686,209.3,209438,21052021 104039904,4,False,False,17,21,21,4,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,33285,32598,22138,27748,288.7,155769,21052021 104235673,5,False,False,19,21,21,5,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,36,Mercado Leandro,38788,34378,22825,36394,282.7,212385,21052021 104448058,6,True,False,20,21,21,6,Aragón,5077,Honda,15/02/1992,MIE Racing Honda Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,33025,31925,21893,27246,298.3,154089,21052021 103416099,1,False,False,7,20,20,1,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32529,31762,21876,27303,295.8,153470,21052021 103609569,2,False,False,11,20,20,2,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,34927,32069,21824,27316,297.5,156136,21052021 103805705,3,False,False,14,20,20,3,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32456,31762,21936,27117,297.5,153271,21052021 103958976,4,False,False,15,20,20,4,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,34536,33228,22745,28760,281.2,159269,21052021 104158245,5,False,False,17,20,20,5,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32525,32270,22041,36822,294.2,203658,21052021 104401903,6,True,False,18,20,20,6,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,839781,32478,22168,27440,295.0,1001867,21052021 105403770,7,True,False,18,20,20,7,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32542,31948,21944,27329,295.8,153763,21052021 105557533,8,False,False,19,20,20,8,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,41524,34521,22565,28310,285.7,206920,21052021 105804453,9,False,False,19,20,20,9,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32275,32229,21922,27156,294.2,153582,21052021 105958035,10,False,False,19,20,20,10,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32288,32028,21765,27230,295.8,153311,21052021 110151346,11,False,False,19,20,20,11,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,38890,33595,23300,27151,296.7,202936,21052021 110354282,12,False,False,19,20,20,12,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,33814,32794,22314,33957,285.7,202879,21052021 110557161,13,True,False,20,20,20,13,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,311874,31819,21736,26904,297.5,432333,21052021 111029494,14,True,False,20,20,20,14,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,31946,31873,21926,26779,296.7,152524,21052021 111222018,15,False,False,18,20,20,15,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,37271,31634,21686,26764,300.0,157355,21052021 111419373,16,False,False,20,20,20,16,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,44,Mahias Lucas,32014,31582,21683,27011,298.3,152290,21052021 111611663,17,False,False,20,20,20,17,Aragón,5077,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
1,FP1,45,Redding Scott,349796,32109,21858,26721,305.9,510484,21052021 103734878,1,True,False,0,11,11,1,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32131,31300,21533,26580,306.8,151544,21052021 103926422,2,False,False,9,11,11,2,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31930,31279,21491,26466,306.8,151166,21052021 104117588,3,False,True,10,11,11,3,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31831,31308,21394,26367,306.8,150900,21052021 104308488,4,False,True,11,11,11,4,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31986,31309,21488,26482,306.8,151265,21052021 104459753,5,False,False,9,11,11,5,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31998,31442,21653,26533,305.9,151626,21052021 104651379,6,False,False,9,11,11,6,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31963,31395,21578,26432,305.9,151368,21052021 104842747,7,False,False,9,11,11,7,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31837,31468,21500,26398,305.9,151203,21052021 105033950,8,False,False,9,11,11,8,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32110,31339,21649,26413,305.9,151511,21052021 105225461,9,False,False,9,11,11,9,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32015,31523,21505,26430,306.8,151473,21052021 105416934,10,False,False,9,11,11,10,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32020,31365,21643,32663,306.8,157691,21052021 105614625,11,True,False,9,11,11,11,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,808309,33766,21871,26704,305.0,930650,21052021 110545275,12,True,False,9,11,11,12,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32177,31507,21709,26588,305.9,151981,21052021 110737256,13,False,False,9,11,11,13,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32031,31353,21683,26503,308.5,151570,21052021 110928826,14,False,False,9,11,11,14,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,31933,31589,21712,26510,308.5,151744,21052021 111120570,15,False,False,10,11,11,15,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32072,31603,21839,26568,308.5,152082,21052021 111312652,16,False,False,11,11,11,16,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,45,Redding Scott,32310,31821,21830,26807,308.5,152768,21052021 111505420,17,False,False,11,11,11,17,Aragón,5077,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
1,FP1,47,Bassani Axel,32849,31782,21909,26455,306.8,152995,21052021 103417948,1,False,False,6,16,16,1,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32135,31442,22016,26469,309.4,152062,21052021 103610010,2,False,False,8,16,16,2,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32256,31871,21770,26395,310.3,152292,21052021 103802302,3,False,False,10,16,16,3,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32169,31741,21999,27004,305.9,152913,21052021 103955215,4,False,False,11,16,16,4,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,34097,32873,23175,34272,307.6,204417,21052021 104159632,5,True,False,14,16,16,5,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,454346,31999,22132,26538,305.9,615015,21052021 104814647,6,True,False,15,16,16,6,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32199,31590,21874,26498,307.6,152161,21052021 105006808,7,False,False,15,16,16,7,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32175,31543,21925,26421,308.5,152064,21052021 105158872,8,False,False,15,16,16,8,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32346,31627,21914,26396,308.5,152283,21052021 105351155,9,False,False,15,16,16,9,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,34976,32275,22706,33052,310.3,203009,21052021 105554164,10,True,False,15,16,16,10,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,542398,32542,22196,26560,306.8,703696,21052021 110257860,11,True,False,16,16,16,11,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32314,31580,21699,26462,307.6,152055,21052021 110449915,12,False,False,16,16,16,12,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32190,31605,21798,26541,308.5,152134,21052021 110642049,13,False,False,16,16,16,13,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32195,31585,21815,26399,309.4,151994,21052021 110834043,14,False,False,15,16,16,14,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32105,31628,21699,26389,307.6,151821,21052021 111025864,15,False,False,14,16,16,15,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32021,31419,21756,26404,307.6,151600,21052021 111217464,16,False,False,15,16,16,16,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32058,31463,21743,26320,309.4,151584,21052021 111409048,17,False,False,16,16,16,17,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,47,Bassani Axel,32203,31505,21818,26413,308.5,151939,21052021 111600987,18,False,False,16,16,16,18,Aragón,5077,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,1827178,34886,22834,27284,306.8,1952182,21052021 105235841,1,True,False,0,15,15,1,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,32427,31711,21891,26594,310.3,152623,21052021 105428464,2,False,False,16,15,15,2,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,32175,31422,21706,26618,311.2,151921,21052021 105620385,3,False,False,14,15,15,3,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,31992,31486,21749,26634,308.5,151861,21052021 105812246,4,False,False,14,15,15,4,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,36651,31502,21715,33599,309.4,203467,21052021 110015713,5,True,False,14,15,15,5,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,721882,31894,22390,26880,307.6,843046,21052021 110858759,6,True,False,14,15,15,6,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,31977,31475,21616,26623,309.4,151691,21052021 111050450,7,False,False,14,15,15,7,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,31903,31396,21628,26501,310.3,151428,21052021 111241878,8,False,False,14,15,15,8,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,35869,31337,21586,26452,313.0,155244,21052021 111437122,9,False,False,15,15,15,9,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,50,Laverty Eugene,32032,31546,21648,26603,310.3,151829,21052021 111628951,10,False,False,15,15,15,10,Aragón,5077,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32804,31966,21642,26526,310.3,152938,21052021 103400843,1,False,False,4,12,12,1,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32297,31513,21652,26368,306.8,151830,21052021 103552673,2,False,False,5,12,12,2,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32173,31554,21616,26525,307.6,151868,21052021 103744541,3,False,False,8,12,12,3,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,33521,33032,23724,34330,300.8,204607,21052021 103949148,4,True,False,10,12,12,4,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,631417,32197,21866,27000,305.9,752480,21052021 104741628,5,True,False,13,12,12,5,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32160,31673,21568,26535,306.8,151936,21052021 104933564,6,False,False,13,12,12,6,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32088,31673,21810,26540,307.6,152111,21052021 105125675,7,False,False,13,12,12,7,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,31970,31644,21545,26527,307.6,151686,21052021 105317361,8,False,False,12,12,12,8,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32024,33138,22314,33976,305.0,201452,21052021 105518813,9,True,False,12,12,12,9,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,654155,31934,21988,26676,305.9,814753,21052021 110333566,10,True,False,12,12,12,10,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,31930,31400,21567,26404,306.8,151301,21052021 110524867,11,False,False,10,12,12,11,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32104,31538,21532,26486,307.6,151660,21052021 110716527,12,False,True,10,12,12,12,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32057,31581,21571,26565,306.8,151774,21052021 110908301,13,False,False,10,12,12,13,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,32045,31513,21559,26382,307.6,151499,21052021 111059800,14,False,False,12,12,12,14,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,31991,31403,21574,26419,309.4,151387,21052021 111251187,15,False,False,13,12,12,15,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,31978,31534,21515,26410,310.3,151437,21052021 111442624,16,False,False,13,12,12,16,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,53,Rabat Tito,31947,31511,21477,26310,310.3,151245,21052021 111633869,17,False,False,12,12,12,17,Aragón,5077,Ducati,25/05/1989,Barni Racing Team,WorldSBK,False,False,I,P
1,FP1,54,Razgatlioglu Toprak,33333,32820,22205,26796,303.3,155154,21052021 103413943,1,False,False,8,1,1,1,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31846,31403,21724,26483,303.3,151456,21052021 103605399,2,False,True,14,1,1,2,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31693,31373,21656,26631,305.0,151353,21052021 103756752,3,False,False,7,1,1,3,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31723,31282,21488,26447,306.8,150940,21052021 103947692,4,False,False,4,1,1,4,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31929,31454,21735,35295,245.4,200413,21052021 104148105,5,True,False,4,1,1,5,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,851999,32214,22109,27034,305.0,1013356,21052021 105201461,6,True,False,4,1,1,6,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,32009,31517,21541,26411,305.9,151478,21052021 105352939,7,False,False,4,1,1,7,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31780,31464,21718,26538,304.2,151500,21052021 105544439,8,False,False,4,1,1,8,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,34276,32009,21934,26555,306.8,154774,21052021 105739213,9,False,False,4,1,1,9,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31817,31621,21555,26480,305.9,151473,21052021 105930686,10,False,False,4,1,1,10,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31866,32004,22339,33072,301.6,159281,21052021 110129967,11,True,False,4,1,1,11,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,815096,32808,22139,26781,301.6,936824,21052021 111106791,12,True,False,5,1,1,12,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31373,31098,21234,26247,305.9,149952,21052021 111256743,13,False,False,1,1,1,13,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31587,31278,21626,26403,305.0,150894,21052021 111447637,14,False,False,1,1,1,14,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,54,Razgatlioglu Toprak,31527,31116,21435,26465,305.0,150543,21052021 111638180,15,False,False,1,1,1,15,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,32683,32115,22153,26953,303.3,153904,21052021 103440331,1,False,False,9,17,17,1,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,32265,31795,22168,26959,300.8,153187,21052021 103633518,2,False,False,11,17,17,2,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,32113,31826,21884,26750,302.5,152573,21052021 103826091,3,False,True,13,17,17,3,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,31992,31572,21776,26698,300.8,152038,21052021 104018129,4,False,False,11,17,17,4,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,31971,31996,22306,33391,300.0,159664,21052021 104217793,5,True,False,13,17,17,5,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
1,FP1,55,Locatelli Andrea,431302,32216,22122,27053,298.3,552693,21052021 104810486,6,True,False,14,17,17,6,Aragón,5077,Yamaha,16/10/1996,Pata Yamaha with Brixx WorldSBK,WorldSBK,False,False,R,P
